#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 9920, 16,     4.00, 5,   coast,  -20.63,  93746.00,  650.91,  519.64,   74.01, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.01, 5,   coast,  -20.53,  93743.00,  651.17,  519.91,   73.81, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.02, 5,   coast,  -20.44,  93732.00,  652.15,  520.88,   73.61, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.03, 5,   coast,  -20.35,  93719.00,  653.30,  522.04,   73.40, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.04, 5,   coast,  -20.27,  93713.00,  653.83,  522.57,   73.20, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.05, 5,   coast,  -20.18,  93714.00,  653.75,  522.48,   73.00, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.06, 5,   coast,  -20.09,  93707.00,  654.37,  523.10,   72.80, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.07, 5,   coast,  -20.01,  93701.00,  654.90,  523.63,   72.60, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     4.08, 5,   coast,  -19.92,  93701.00,  654.90,  523.63,   72.40, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     4.09, 5,   coast,  -19.84,  93689.00,  655.96,  524.70,   72.20, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.10, 5,   coast,  -19.75,  93681.00,  656.67,  525.41,   72.00, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.11, 5,   coast,  -19.67,  93674.00,  657.29,  526.03,   71.80, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     4.12, 5,   coast,  -19.59,  93662.00,  658.36,  527.09,   71.60, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.13, 5,   coast,  -19.51,  93658.00,  658.71,  527.45,   71.41, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.14, 5,   coast,  -19.43,  93649.00,  659.51,  528.25,   71.21, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.15, 5,   coast,  -19.36,  93643.00,  660.04,  528.78,   71.02, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.16, 5,   coast,  -19.28,  93635.00,  660.75,  529.49,   70.83, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.17, 5,   coast,  -19.20,  93620.00,  662.08,  530.82,   70.63, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.18, 5,   coast,  -19.13,  93615.00,  662.53,  531.26,   70.44, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     4.19, 5,   coast,  -19.06,  93615.00,  662.53,  531.26,   70.25, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     4.20, 5,   coast,  -18.99,  93604.00,  663.50,  532.24,   70.06, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.21, 5,   coast,  -18.91,  93588.00,  664.92,  533.66,   69.87, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.22, 5,   coast,  -18.84,  93575.00,  666.08,  534.81,   69.68, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.23, 5,   coast,  -18.78,  93572.00,  666.35,  535.08,   69.50, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.24, 5,   coast,  -18.71,  93564.00,  667.06,  535.79,   69.31, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.25, 5,   coast,  -18.64,  93553.00,  668.03,  536.77,   69.13, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.26, 5,   coast,  -18.58,  93544.00,  668.83,  537.57,   68.95, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.27, 5,   coast,  -18.51,  93539.00,  669.28,  538.01,   68.78, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.28, 5,   coast,  -18.45,  93531.00,  669.99,  538.72,   68.60, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.29, 5,   coast,  -18.39,  93524.00,  670.61,  539.34,   68.42, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     4.30, 5,   coast,  -18.32,  93524.00,  670.61,  539.34,   68.24, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     4.31, 5,   coast,  -18.26,  93516.00,  671.32,  540.05,   68.06, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.32, 5,   coast,  -18.21,  93508.00,  672.03,  540.76,   67.88, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.33, 5,   coast,  -18.15,  93494.00,  673.27,  542.01,   67.70, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.34, 5,   coast,  -18.09,  93491.00,  673.54,  542.27,   67.52, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.35, 5,   coast,  -18.03,  93481.00,  674.43,  543.16,   67.34, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.36, 5,   coast,  -17.98,  93477.00,  674.78,  543.52,   67.16, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.37, 5,   coast,  -17.93,  93468.00,  675.58,  544.32,   66.98, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.38, 5,   coast,  -17.87,  93456.00,  676.65,  545.38,   66.80, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.39, 5,   coast,  -17.82,  93456.00,  676.65,  545.38,   66.62, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.40, 5,   coast,  -17.77,  93446.00,  677.54,  546.27,   66.45, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     4.41, 5,   coast,  -17.72,  93446.00,  677.54,  546.27,   66.27, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     4.42, 5,   coast,  -17.67,  93441.00,  677.98,  546.72,   66.10, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.43, 5,   coast,  -17.62,  93427.00,  679.23,  547.96,   65.92, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.44, 5,   coast,  -17.57,  93419.00,  679.94,  548.67,   65.75, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.45, 5,   coast,  -17.53,  93407.00,  681.01,  549.74,   65.57, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.46, 5,   coast,  -17.48,  93399.00,  681.72,  550.45,   65.40, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.47, 5,   coast,  -17.44,  93396.00,  681.98,  550.72,   65.22, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.48, 5,   coast,  -17.39,  93387.00,  682.78,  551.52,   65.05, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.49, 5,   coast,  -17.35,  93377.00,  683.67,  552.41,   64.88, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.50, 5,   coast,  -17.30,  93374.00,  683.94,  552.67,   64.70, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.51, 5,   coast,  -17.26,  93362.00,  685.01,  553.74,   64.53, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     4.52, 5,   coast,  -17.22,  93362.00,  685.01,  553.74,   64.36, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     4.53, 5,   coast,  -17.18,  93354.00,  685.72,  554.45,   64.18, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.54, 5,   coast,  -17.13,  93337.00,  687.23,  555.97,   64.01, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.55, 5,   coast,  -17.09,  93333.00,  687.59,  556.32,   63.84, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.56, 5,   coast,  -17.05,  93329.00,  687.94,  556.68,   63.67, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.57, 5,   coast,  -17.01,  93322.00,  688.57,  557.30,   63.50, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.58, 5,   coast,  -16.97,  93317.00,  689.01,  557.75,   63.33, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.59, 5,   coast,  -16.93,  93309.00,  689.72,  558.46,   63.16, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.60, 5,   coast,  -16.89,  93302.00,  690.35,  559.08,   62.99, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.61, 5,   coast,  -16.85,  93295.00,  690.97,  559.70,   62.83, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.62, 5,   coast,  -16.82,  93287.00,  691.68,  560.42,   62.66, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     4.63, 5,   coast,  -16.78,  93287.00,  691.68,  560.42,   62.49, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     4.64, 5,   coast,  -16.74,  93275.00,  692.75,  561.48,   62.32, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.65, 5,   coast,  -16.70,  93270.00,  693.19,  561.93,   62.15, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.66, 5,   coast,  -16.66,  93264.00,  693.73,  562.46,   61.98, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.67, 5,   coast,  -16.62,  93256.00,  694.44,  563.17,   61.82, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.68, 5,   coast,  -16.59,  93248.00,  695.15,  563.89,   61.65, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.69, 5,   coast,  -16.55,  93243.00,  695.60,  564.33,   61.48, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.70, 5,   coast,  -16.51,  93236.00,  696.22,  564.96,   61.32, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.71, 5,   coast,  -16.47,  93227.00,  697.02,  565.76,   61.15, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.72, 5,   coast,  -16.44,  93218.00,  697.82,  566.56,   60.99, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.73, 5,   coast,  -16.40,  93212.00,  698.36,  567.09,   60.83, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     4.74, 5,   coast,  -16.36,  93212.00,  698.36,  567.09,   60.66, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.75, 5,   coast,  -16.33,  93210.00,  698.54,  567.27,   60.50, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.76, 5,   coast,  -16.29,  93193.00,  700.05,  568.78,   60.34, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     4.77, 5,   coast,  -16.25,  93191.00,  700.23,  568.96,   60.17, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.78, 5,   coast,  -16.22,  93178.00,  701.39,  570.12,   60.01, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.79, 5,   coast,  -16.18,  93177.00,  701.48,  570.21,   59.85, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.80, 5,   coast,  -16.14,  93168.00,  702.28,  571.01,   59.69, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.81, 5,   coast,  -16.10,  93155.00,  703.44,  572.17,   59.53, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.82, 5,   coast,  -16.07,  93152.00,  703.70,  572.44,   59.37, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.83, 5,   coast,  -16.03,  93145.00,  704.33,  573.06,   59.21, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.84, 5,   coast,  -16.00,  93141.00,  704.68,  573.42,   59.05, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     4.85, 5,   coast,  -15.96,  93141.00,  704.68,  573.42,   58.89, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     4.86, 5,   coast,  -15.92,  93133.00,  705.40,  574.13,   58.73, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.87, 5,   coast,  -15.89,  93123.00,  706.29,  575.02,   58.57, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     4.88, 5,   coast,  -15.85,  93117.00,  706.82,  575.56,   58.41, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.89, 5,   coast,  -15.82,  93105.00,  707.89,  576.63,   58.25, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.90, 5,   coast,  -15.78,  93098.00,  708.52,  577.25,   58.09, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.91, 5,   coast,  -15.75,  93093.00,  708.96,  577.70,   57.93, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.92, 5,   coast,  -15.71,  93089.00,  709.32,  578.05,   57.78, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.93, 5,   coast,  -15.68,  93077.00,  710.39,  579.12,   57.62, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.94, 5,   coast,  -15.64,  93074.00,  710.66,  579.39,   57.46, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.95, 5,   coast,  -15.61,  93066.00,  711.37,  580.10,   57.31, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     4.96, 5,   coast,  -15.57,  93066.00,  711.37,  580.10,   57.15, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.97, 5,   coast,  -15.54,  93059.00,  711.99,  580.73,   57.00, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     4.98, 5,   coast,  -15.50,  93052.00,  712.62,  581.35,   56.84, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     4.99, 5,   coast,  -15.47,  93044.00,  713.33,  582.07,   56.69, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.00, 5,   coast,  -15.43,  93037.00,  713.96,  582.69,   56.53, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.01, 5,   coast,  -15.40,  93029.00,  714.67,  583.40,   56.38, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.02, 5,   coast,  -15.37,  93028.00,  714.76,  583.49,   56.23, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.03, 5,   coast,  -15.33,  93016.00,  715.83,  584.56,   56.07, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.04, 5,   coast,  -15.30,  93015.00,  715.92,  584.65,   55.92, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.05, 5,   coast,  -15.27,  93011.00,  716.27,  585.01,   55.77, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.06, 5,   coast,  -15.24,  93002.00,  717.08,  585.81,   55.61, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     5.07, 5,   coast,  -15.20,  93002.00,  717.08,  585.81,   55.46, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     5.08, 5,   coast,  -15.17,  92994.00,  717.79,  586.53,   55.31, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.09, 5,   coast,  -15.14,  92987.00,  718.42,  587.15,   55.16, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.10, 5,   coast,  -15.11,  92980.00,  719.04,  587.78,   55.01, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.11, 5,   coast,  -15.07,  92972.00,  719.75,  588.49,   54.86, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.12, 5,   coast,  -15.04,  92966.00,  720.29,  589.03,   54.71, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.13, 5,   coast,  -15.01,  92959.00,  720.91,  589.65,   54.55, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.14, 5,   coast,  -14.98,  92956.00,  721.18,  589.92,   54.40, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.15, 5,   coast,  -14.95,  92946.00,  722.08,  590.81,   54.26, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.16, 5,   coast,  -14.92,  92944.00,  722.25,  590.99,   54.11, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.17, 5,   coast,  -14.89,  92934.00,  723.15,  591.88,   53.96, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     5.18, 5,   coast,  -14.85,  92934.00,  723.15,  591.88,   53.81, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     5.19, 5,   coast,  -14.82,  92927.00,  723.77,  592.51,   53.66, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.20, 5,   coast,  -14.79,  92918.00,  724.58,  593.31,   53.51, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.21, 5,   coast,  -14.76,  92912.00,  725.11,  593.85,   53.36, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.22, 5,   coast,  -14.73,  92900.00,  726.18,  594.92,   53.22, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.23, 5,   coast,  -14.70,  92899.00,  726.27,  595.01,   53.07, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.24, 5,   coast,  -14.67,  92893.00,  726.81,  595.54,   52.92, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.25, 5,   coast,  -14.64,  92888.00,  727.25,  595.99,   52.78, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.26, 5,   coast,  -14.61,  92880.00,  727.97,  596.70,   52.63, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.27, 5,   coast,  -14.58,  92881.00,  727.88,  596.61,   52.49, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.28, 5,   coast,  -14.56,  92873.00,  728.59,  597.33,   52.34, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     5.29, 5,   coast,  -14.53,  92873.00,  728.59,  597.33,   52.20, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.30, 5,   coast,  -14.50,  92860.00,  729.76,  598.49,   52.05, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.31, 5,   coast,  -14.47,  92850.00,  730.65,  599.38,   51.90, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     5.32, 5,   coast,  -14.44,  92849.00,  730.74,  599.47,   51.76, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.33, 5,   coast,  -14.41,  92840.00,  731.54,  600.28,   51.62, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.34, 5,   coast,  -14.38,  92834.00,  732.08,  600.81,   51.47, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.35, 5,   coast,  -14.35,  92831.00,  732.35,  601.08,   51.33, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.36, 5,   coast,  -14.33,  92821.00,  733.24,  601.98,   51.19, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.37, 5,   coast,  -14.30,  92818.00,  733.51,  602.24,   51.04, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.38, 5,   coast,  -14.27,  92816.00,  733.69,  602.42,   50.90, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.39, 5,   coast,  -14.24,  92808.00,  734.40,  603.14,   50.76, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     5.40, 5,   coast,  -14.22,  92808.00,  734.40,  603.14,   50.61, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.41, 5,   coast,  -14.19,  92805.00,  734.67,  603.41,   50.47, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     5.42, 5,   coast,  -14.16,  92790.00,  736.01,  604.75,   50.33, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.43, 5,   coast,  -14.13,  92789.00,  736.10,  604.84,   50.19, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.44, 5,   coast,  -14.11,  92779.00,  736.99,  605.73,   50.05, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.45, 5,   coast,  -14.08,  92774.00,  737.44,  606.18,   49.91, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.46, 5,   coast,  -14.05,  92769.00,  737.89,  606.62,   49.77, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.47, 5,   coast,  -14.03,  92759.00,  738.78,  607.52,   49.63, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.48, 5,   coast,  -14.00,  92757.00,  738.96,  607.70,   49.49, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.49, 5,   coast,  -13.98,  92751.00,  739.50,  608.23,   49.35, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.50, 5,   coast,  -13.95,  92739.00,  740.57,  609.31,   49.21, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     5.51, 5,   coast,  -13.92,  92739.00,  740.57,  609.31,   49.07, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     5.52, 5,   coast,  -13.90,  92733.00,  741.11,  609.84,   48.93, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.53, 5,   coast,  -13.87,  92724.00,  741.91,  610.65,   48.79, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.54, 5,   coast,  -13.85,  92724.00,  741.91,  610.65,   48.65, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.55, 5,   coast,  -13.82,  92719.00,  742.36,  611.09,   48.51, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.56, 5,   coast,  -13.80,  92714.00,  742.81,  611.54,   48.38, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.57, 5,   coast,  -13.77,  92710.00,  743.16,  611.90,   48.24, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.58, 5,   coast,  -13.75,  92699.00,  744.15,  612.88,   48.10, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.59, 5,   coast,  -13.72,  92696.00,  744.42,  613.15,   47.96, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.60, 5,   coast,  -13.70,  92691.00,  744.86,  613.60,   47.83, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.61, 5,   coast,  -13.67,  92687.00,  745.22,  613.96,   47.69, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     5.62, 5,   coast,  -13.65,  92687.00,  745.22,  613.96,   47.55, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     5.63, 5,   coast,  -13.63,  92680.00,  745.85,  614.58,   47.42, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.64, 5,   coast,  -13.60,  92674.00,  746.39,  615.12,   47.28, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     5.65, 5,   coast,  -13.58,  92664.00,  747.28,  616.02,   47.15, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     5.66, 5,   coast,  -13.56,  92663.00,  747.37,  616.10,   47.01, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.67, 5,   coast,  -13.53,  92652.00,  748.35,  617.09,   46.88, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.68, 5,   coast,  -13.51,  92651.00,  748.44,  617.18,   46.74, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.69, 5,   coast,  -13.49,  92643.00,  749.16,  617.89,   46.61, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.70, 5,   coast,  -13.46,  92642.00,  749.25,  617.98,   46.47, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.71, 5,   coast,  -13.44,  92631.00,  750.23,  618.97,   46.34, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.72, 5,   coast,  -13.42,  92636.00,  749.79,  618.52,   46.20, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     5.73, 5,   coast,  -13.40,  92636.00,  749.79,  618.52,   46.07, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.74, 5,   coast,  -13.38,  92623.00,  750.95,  619.68,   45.94, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.75, 5,   coast,  -13.35,  92610.00,  752.11,  620.85,   45.80, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     5.76, 5,   coast,  -13.33,  92614.00,  751.76,  620.49,   45.67, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.77, 5,   coast,  -13.31,  92605.00,  752.56,  621.30,   45.54, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.78, 5,   coast,  -13.29,  92602.00,  752.83,  621.56,   45.40, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.79, 5,   coast,  -13.27,  92596.00,  753.37,  622.10,   45.27, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.80, 5,   coast,  -13.25,  92592.00,  753.73,  622.46,   45.14, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.81, 5,   coast,  -13.23,  92582.00,  754.62,  623.36,   45.00, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.82, 5,   coast,  -13.20,  92583.00,  754.53,  623.27,   44.87, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.83, 5,   coast,  -13.18,  92571.00,  755.61,  624.34,   44.74, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     5.84, 5,   coast,  -13.16,  92571.00,  755.61,  624.34,   44.61, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     5.85, 5,   coast,  -13.14,  92570.00,  755.70,  624.43,   44.48, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.86, 5,   coast,  -13.12,  92565.00,  756.14,  624.88,   44.35, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     5.87, 5,   coast,  -13.10,  92558.00,  756.77,  625.51,   44.21, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.88, 5,   coast,  -13.08,  92553.00,  757.22,  625.95,   44.08, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.89, 5,   coast,  -13.06,  92546.00,  757.85,  626.58,   43.95, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.90, 5,   coast,  -13.04,  92541.00,  758.29,  627.03,   43.82, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.91, 5,   coast,  -13.02,  92538.00,  758.56,  627.30,   43.69, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.92, 5,   coast,  -13.00,  92530.00,  759.28,  628.01,   43.56, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.93, 5,   coast,  -12.98,  92523.00,  759.91,  628.64,   43.43, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.94, 5,   coast,  -12.96,  92517.00,  760.44,  629.18,   43.30, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     5.95, 5,   coast,  -12.95,  92517.00,  760.44,  629.18,   43.17, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     5.96, 5,   coast,  -12.93,  92515.00,  760.62,  629.36,   43.04, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     5.97, 5,   coast,  -12.91,  92508.00,  761.25,  629.98,   42.92, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     5.98, 5,   coast,  -12.89,  92495.00,  762.41,  631.15,   42.79, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     5.99, 5,   coast,  -12.87,  92498.00,  762.15,  630.88,   42.66, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     6.00, 5,   coast,  -12.85,  92489.00,  762.95,  631.69,   42.53, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     6.01, 5,   coast,  -12.83,  92488.00,  763.04,  631.78,   42.40, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     6.02, 5,   coast,  -12.81,  92482.00,  763.58,  632.31,   42.27, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     6.03, 5,   coast,  -12.80,  92478.00,  763.94,  632.67,   42.15, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     6.04, 5,   coast,  -12.78,  92469.00,  764.75,  633.48,   42.02, 23.7, 0.00, 0.00, 4.00
